"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
1772,"T2","interview","eng","2019-10-23 07:28:59",1,1,1,101,1,101,2,"EDG","GIK","swapped",1,1,1366,768,780,"USA_153",7,6,20,34,17,6,13,11,10,13,4,40,11,560,"2019-10-23 07:39:16",1,0,44,44,2,101,2,2,2,1,1,101,1,100,6,7,6,5,16,3,39,7,5,7,7,7,1,1,8,9,9,9,1,1,9,2,5,5,2,2,2,2,1,1,1,1,1,1,1,14,1,NA,2,1,"10",64,27,33,31,NA,23,70,19,19,11,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","United States of America","United States of America",2,13,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1791,"T2","interview","eng","2019-10-23 18:08:00",45,42,2,69,2,37,1,"EGD","IKG","swapped",1,1,1536,864,780,"USA_153",3,14,2,128,18,4,14,33,41,12,6,54,10,836,"2019-10-23 18:21:56",1,0,44,44,1,100,1,60,1,101,1,101,1,61,9,7,5,12,7,3,38,9,16,9,6,6,1,3,9,9,6,6,2,7,4,3,3,3,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,1,"10",7,38,87,46,NA,48,75,21,9,29,"Good Survey","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to asses simulations accurately.","realistic materials","no","United States","United States",2,10,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1798,"T2","interview","eng","2019-10-23 21:11:08",4,26,1,71,1,80,2,"GED","IGK","normal",1,1,1920,1080,780,"USA_153",32,9,13,62,34,9,22,12,13,24,9,44,10,965,"2019-10-23 21:27:14",1,0,45,45,1,67,1,13,2,35,2,65,1,27,8,12,9,13,15,8,166,11,8,13,12,24,2,4,4,4,6,9,6,9,4,5,5,4,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,1,NA,NA,17,95,52,105,NA,21,28,15,22,NA,NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"us","us",1,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1799,"T2","interview","eng","2019-10-24 04:09:53",8,14,1,101,1,100,2,"GDE","KIG","normal",1,1,1280,720,780,"USA_153",6,8,6,51,15,5,10,8,10,12,20,44,8,555,"2019-10-24 04:19:27",1,0,43,43,2,101,2,63,2,70,1,88,1,15,8,7,4,10,8,4,24,7,5,5,5,6,2,4,7,8,6,6,1,8,2,7,6,4,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,4,NA,5,41,32,65,NA,36,38,29,14,16,"None","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To show how people react without really knowing sometimes","It was good, and consistent. "," No I have not","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"extra credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1851,"T2","interview","eng","2019-10-24 19:05:49",87,12,1,94,1,22,2,"GDE","IGK","swapped",1,1,1440,900,780,"USA_153",3,5,4,54,16,3,9,5,8,10,10,42,7,562,"2019-10-24 19:15:11",1,0,43,43,1,101,1,9,1,10,2,93,2,24,5,6,5,6,8,2,29,6,4,6,3,4,2,5,3,4,7,9,2,3,2,1,5,2,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,2,4,NA,16,19,27,60,NA,80,36,26,24,14,"I am not sure of the aim of this study.","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ","The materials in this study required conscious thoughts and decision making.","No","United States","England",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"10 extra credit points.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1853,"T2","interview","eng","2019-10-24 21:00:23",1,14,2,3,2,71,2,"EDG","GIK","normal",1,1,1366,768,780,"USA_153",5,5,2,2,10,9,9,6,4,7,2,26,13,385,"2019-10-24 21:06:48",1,0,43,43,2,101,2,101,2,98,1,101,1,2,3,7,12,8,9,3,40,6,4,4,4,7,1,5,9,9,4,3,3,8,9,3,3,3,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,4,NA,8,19,16,37,NA,33,25,12,13,15,"What actually was the aim of this study?","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No idea.","Detailed. And intriguing.","No","USA baby","USA baby",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extra credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1855,"T2","interview","eng","2019-10-24 21:07:02",10,25,2,23,2,11,2,"EDG","IGK","swapped",1,1,1366,768,780,"USA_153",49,3,3,1,3,3,3,3,3,4,2,3,4,221,"2019-10-24 21:10:43",1,0,43,43,2,81,2,10,2,80,1,99,1,3,3,5,3,6,3,1,2,5,4,5,3,16,1,5,5,5,5,5,5,5,5,5,5,5,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,3,NA,NA,3,10,7,15,NA,17,11,8,6,4,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Detailed.","No","USA","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1889,"T2","interview","eng","2019-10-26 00:02:07",73,1,2,100,2,89,2,"GDE","GKI","normal",1,1,1440,900,780,"USA_153",3,5,3,66,27,9,5,6,9,9,3,77,6,590,"2019-10-26 00:14:01",1,0,45,45,1,101,1,18,1,1,2,101,2,88,4,6,3,6,129,4,34,5,6,4,4,5,2,3,4,4,2,6,3,4,4,1,2,9,1,1,2,1,1,1,1,1,1,1,1,2,1,NA,2,1,"10 points",8,49,14,60,NA,36,23,9,15,11,"n/a","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To figure out the ability of readers and comprehension","They were tricky to read","no","United States","United States",1,28,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1916,"T2","interview","eng","2019-10-28 06:55:00",1,1,2,79,1,3,2,"EGD","GKI","swapped",1,1,1366,768,780,"USA_153",4,8,5,8,16,7,8,7,7,13,3,6,4,356,"2019-10-28 07:00:57",1,0,43,43,2,100,2,101,2,101,1,101,1,1,5,5,4,5,5,2,4,4,6,5,4,5,1,1,9,5,5,9,1,5,5,1,4,1,2,1,1,1,2,1,1,1,1,1,1,18,1,NA,3,NA,NA,7,21,18,51,NA,37,30,13,13,16,"No comment","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The material was interesting ","No","US","US",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1927,"T2","interview","eng","2019-10-28 18:04:58",101,1,2,101,2,1,2,"EGD","GIK","swapped",1,1,1280,800,780,"USA_153",7,3,3,5,7,5,8,7,5,6,305,11,6,244,"2019-10-28 18:14:04",1,0,42,42,1,1,2,1,2,1,2,101,2,1,3,7,4,5,7,2,1,9,4,5,3,5,2,5,9,9,1,9,1,2,2,5,5,5,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,1,NA,NA,3,14,18,18,NA,14,15,14,17,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," no","america","america",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1929,"T2","interview","eng","2019-10-28 21:54:47",37,88,2,101,2,2,2,"DGE","KGI","normal",1,1,1920,1080,780,"USA_153",4,4,2,1,27,7,11,8,11,30,3,69,4,430,"2019-10-28 22:01:57",1,0,45,45,2,87,2,11,2,101,1,101,1,101,3,5,3,8,9,2,33,6,4,5,3,4,1,1,3,3,9,9,1,9,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,16,1,NA,2,1,"10 extra credit points",13,18,21,18,NA,20,14,15,14,14,"N/A
","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I don't know.","I have no impression.","No.","USA","USA",1,6,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1930,"T2","interview","eng","2019-10-28 22:21:53",1,1,1,101,1,1,2,"DEG","IGK","swapped",1,1,1280,800,780,"USA_153",34,12,5,37,21,5,7,4,13,10,4,30,7,589,"2019-10-28 22:31:43",1,0,42,42,2,101,2,1,2,101,1,101,1,1,5,5,6,10,8,4,57,13,9,5,4,5,1,6,8,4,6,7,2,4,3,2,3,3,2,4,2,2,2,1,1,1,2,1,1,17,1,NA,1,NA,NA,7,33,30,41,NA,76,28,29,25,NA,"No further comments","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To determine how people perceive a character's confidence in their observations according to language.","These were interesting scenarios.","No","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1931,"T2","interview","eng","2019-10-29 01:30:21",101,3,1,97,1,9,2,"GDE","IGK","normal",1,1,1366,768,780,"USA_153",7,13,4,55,20,8,7,10,16,22,7,55,8,650,"2019-10-29 01:41:11",1,0,44,44,1,101,1,2,1,13,2,101,2,22,5,6,5,8,9,3,35,7,4,6,4,7,2,5,7,3,6,5,6,3,3,5,3,4,1,1,2,1,1,1,1,1,1,1,1,16,1,NA,2,1,"10 points",6,26,36,90,NA,48,21,26,27,20,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Understanding the perception of right and wrong. ","They were interesting examples.","Nothing like this. ","USA","USA",2,19,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1932,"T2","interview","eng","2019-10-29 01:34:40",1,1,2,101,2,1,2,"DGE","KGI","swapped",1,1,1477,831,780,"USA_153",23,8,7,33,14,7,10,5,10,10,8,65,5,437,"2019-10-29 01:41:57",1,0,42,42,1,101,1,1,2,1,1,101,1,1,6,10,6,5,6,3,18,6,4,6,6,5,2,9,9,5,1,3,1,8,7,5,5,5,1,1,1,1,1,1,2,1,1,1,1,16,1,NA,1,NA,NA,6,19,21,28,NA,26,22,15,14,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I am not sure.","They were similar and I answered the same way throughout.","No.","USA","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1933,"T2","interview","eng","2019-10-29 01:44:07",46,3,1,21,1,89,2,"EDG","IGK","swapped",1,1,1477,831,780,"USA_153",64,8,2,1,48,8,9,8,10,12,6,101,18,846,"2019-10-29 01:58:13",1,0,43,43,1,101,1,1,1,19,1,101,1,94,5,18,4,11,8,4,78,9,6,6,4,11,1,7,1,3,2,1,3,7,1,9,2,5,2,1,1,1,2,1,1,1,1,1,1,14,1,NA,3,NA,NA,16,35,32,99,NA,102,57,14,21,11,"I would like to know the point of this survey before I take. I also do not want my answers to be judged by the tricksters who created this brain teasing survey. Still good though.","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Like I said I don't know. ","I was not given any material, nor was I told to bring any from home.","Negatory.","USA","USS",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1934,"T2","interview","eng","2019-10-29 01:59:11",101,101,1,101,1,1,1,"GED","IKG","swapped",1,1,1477,831,780,"USA_153",10,4,46,55,12,5,6,4,13,20,3,17,9,469,"2019-10-29 02:07:41",1,0,42,42,1,101,1,2,1,2,2,101,2,1,4,4,3,5,9,3,61,9,3,3,4,8,1,5,9,5,5,5,1,1,5,1,5,9,1,1,1,1,1,1,2,1,1,1,1,4,1,NA,1,NA,NA,9,20,21,49,NA,38,27,10,16,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1939,"T2","interview","eng","2019-10-29 13:57:34",101,1,2,101,2,1,2,"DEG","GIK","swapped",1,1,1093,614,780,"USA_153",43,32,10,79,39,11,14,10,22,19,10,107,21,1085,"2019-10-29 14:15:52",1,0,42,42,1,101,1,1,1,101,1,101,1,2,8,23,16,22,27,14,185,18,7,13,5,9,1,3,9,9,9,9,1,9,7,1,1,9,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,1,NA,NA,15,70,42,104,NA,22,42,10,28,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1940,"T2","interview","eng","2019-10-29 14:16:08",101,1,2,100,2,1,1,"DGE","IGK","normal",1,1,1093,614,780,"USA_153",4,8,4,64,7,5,9,4,13,10,5,71,15,568,"2019-10-29 14:25:36",1,0,42,42,2,101,2,101,2,1,1,101,1,101,5,11,6,14,13,3,21,8,6,11,7,9,1,5,9,9,9,9,1,9,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,1,NA,NA,19,27,31,69,NA,41,26,12,10,NA,"THERE IS NO CONTINUE, JUST NEXT","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO IDEA","NONE","NO","USA","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1942,"T2","interview","eng","2019-10-29 15:25:08",96,1,1,101,1,101,1,"DGE","GIK","swapped",1,1,1920,1080,780,"USA_153",12038,11,82,144,54,11,22,16,21,21,10,150,32,1399,"2019-10-29 19:12:45",1,0,45,45,1,101,1,1,1,1,2,101,1,1,8,20,18,14,49,14,80,14,24,11,14,34,2,5,9,8,7,7,4,9,3,2,4,2,2,1,2,1,1,1,1,1,1,1,1,13,2,NA,1,NA,NA,93,71,48,126,NA,245,57,26,49,NA,"some questions were not clear or the choices were not what I expected","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to gather information but I am not sure why","it was of some interest . the second one was not a real I though","not that I can remember","USA","USA",1,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1945,"T2","interview","eng","2019-10-29 18:25:48",101,1,2,101,2,1,2,"GED","GIK","swapped",1,1,1536,864,780,"USA_153",3,5,5,45,32,5,10,8,8,11,4,25,7,481,"2019-10-29 18:33:49",1,0,43,43,1,101,1,1,1,32,1,101,1,79,4,6,4,11,12,3,44,7,3,11,3,10,2,2,9,8,2,9,1,1,9,2,2,1,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,2,4,NA,4,21,18,38,NA,23,30,18,16,27,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Extra Credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1946,"T2","interview","eng","2019-10-29 19:29:26",NA,NA,NA,NA,NA,NA,NA,"GDE","KGI","swapped",1,1,1366,768,780,"USA_153",9,24,4,79,18,4,NA,NA,NA,NA,NA,NA,NA,138,"2019-10-29 19:31:44",0,0,6,6,NA,NA,NA,NA,NA,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,"T2","interview","eng","2019-10-29 19:31:55",16,21,1,10,2,21,2,"EDG","GKI","normal",1,1,1366,768,780,"USA_153",2,5,3,23,14,5,9,5,11,9,7,24,8,464,"2019-10-29 19:39:39",1,0,44,44,1,75,1,73,1,9,2,15,2,14,7,8,6,3,5,2,18,5,10,6,4,6,2,5,2,2,5,5,2,3,3,5,3,3,1,1,1,1,2,1,1,1,1,1,1,13,1,NA,2,1,"10",19,16,45,33,NA,14,85,15,13,8,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America","United States of America",2,11,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
