"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
5897,"T2","interview","zho","2019-12-24 12:53:18",17,1,2,100,1,7,2,"GDE","KGI","swapped",1,1,1366,768,780,"TWN_001",5,5,4,92,32,10,48,31,14,8,5,68,28,922,"2019-12-24 13:08:40",0,0,41,41,1,88,2,32,2,29,1,93,2,38,5,7,4,6,5,3,104,9,12,17,7,30,2,1,9,5,9,9,5,5,5,4,3,4,2,1,1,1,1,1,2,1,1,1,1,18,1,"9908",NA,NA,NA,12,14,26,64,NA,82,33,35,NA,NA,NA,"23","G",19,1,93,1,94,2,3,34,16,5,9,13,6,11,NA,NA,"聯想到科技史中的典範",NA,"台中","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"歷史系所",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
5922,"T2","interview","zho","2019-12-24 14:23:39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1536,864,780,"TWN_001",1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"2019-12-24 14:47:36",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5925,"T2","interview","zho","2019-12-24 14:40:08",86,2,2,100,1,28,2,"GDE","IGK","swapped",1,1,1536,864,780,"TWN_001",43,35,5,40,63,6,30,8,12,13,3,32,52,988,"2019-12-24 14:58:14",1,0,47,47,1,101,1,4,2,18,2,86,1,1,4,9,4,7,9,2,29,8,7,6,15,60,2,1,3,3,9,9,3,9,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,17,2,"3936",NA,NA,NA,8,19,39,53,NA,144,44,24,NA,NA,NA,"24","G",41,1,81,1,74,2,2,49,25,6,10,4,27,14,NA,NA,"選擇沒有對錯",NA,"台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"農業管理",NA,NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
5929,"T2","interview","zho","2019-12-24 14:52:32",NA,NA,1,NA,1,NA,NA,"EGD","KGI","swapped",1,1,1280,720,780,"TWN_001",9,7,3,33,18,8,14,5,NA,NA,NA,NA,NA,97,"2019-12-24 14:54:09",0,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
5930,"T2","interview","zho","2019-12-24 14:54:22",1,1,2,93,2,5,2,"EGD","GIK","swapped",1,1,1280,720,780,"TWN_001",2,5,6,30,13,7,19,6,10,20,3,49,10,750,"2019-12-24 15:12:55",1,0,47,47,1,95,1,89,2,1,2,94,2,5,5,8,4,9,7,3,67,6,5,6,5,8,2,5,9,7,3,7,3,6,4,4,5,4,2,1,1,1,1,1,2,1,1,1,1,17,1,"2440",NA,NA,NA,11,22,19,101,NA,57,32,35,NA,NA,"問題沒甚麼變化，幾乎可以用同一個公式套上去","20","K",3,1,98,1,91,2,3,70,6,5,8,4,7,5,NA,"人的判斷能力?","問題方向太一致","沒印象","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"歷史系",NA,NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
5932,"T2","interview","zho","2019-12-24 14:58:22",31,32,2,68,2,26,2,"DGE","GKI","swapped",1,1,1536,864,780,"TWN_001",24,4,14,49,11,3,7,6,14,82,3,50,8,725,"2019-12-24 15:11:38",1,0,47,47,1,76,1,63,2,28,1,69,1,65,5,8,4,10,18,2,51,5,4,6,5,7,2,1,8,5,9,8,8,9,5,1,2,1,2,1,1,1,1,1,2,1,1,1,1,17,1,"152",NA,NA,NA,6,19,26,15,NA,80,32,8,NA,NA,NA,"23","G",101,1,101,1,1,1,1,40,7,4,8,6,4,3,NA,"探討語病以及回答一致性嗎",NA,NA,"台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"半農半商","1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
5951,"T2","interview","zho","2019-12-24 15:38:00",NA,NA,2,NA,1,NA,2,"GED","KIG","swapped",1,1,1536,864,780,"TWN_001",21,3,5,46,10,6,4,4,4,5,2,27,7,207,"2019-12-24 15:41:27",0,0,20,20,NA,NA,NA,NA,NA,NA,2,NA,1,NA,5,7,8,5,8,2,28,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",2,NA,NA,NA,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
5957,"T2","interview","zho","2019-12-24 15:59:17",NA,NA,NA,NA,NA,NA,NA,"DGE","IGK","swapped",1,1,1920,1080,780,"TWN_001",12,4,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,29,"2019-12-24 15:59:46",0,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
6021,"T2","interview","zho","2019-12-25 01:09:27",NA,NA,NA,NA,NA,NA,NA,"GED","GKI","swapped",1,1,1280,720,780,"TWN_001",45,8,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"2019-12-25 01:10:26",0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
6031,"T2","interview","zho","2019-12-25 02:29:58",NA,68,2,63,1,NA,NA,"EGD","GIK","swapped",1,1,1920,1080,780,"TWN_001",8,7,3,3,16,6,5,5,NA,NA,NA,NA,NA,53,"2019-12-25 02:30:51",0,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6032,"T2","interview","zho","2019-12-25 02:31:03",NA,NA,1,NA,1,NA,2,"GED","IKG","normal",1,1,1920,1080,780,"TWN_001",2,5,3,29,4,4,6,3,3,6,2,52,7,376,"2019-12-25 02:40:29",0,0,41,41,1,NA,1,NA,2,NA,2,NA,1,NA,3,8,4,3,4,2,37,3,3,9,3,2,2,5,9,3,3,4,6,6,6,5,4,4,2,1,1,1,1,1,2,1,1,1,1,17,2,"5083",NA,NA,NA,3,18,12,32,NA,9,22,13,NA,NA,NA,"29","G",NA,2,NA,2,NA,2,2,225,6,4,4,4,2,3,NA,NA,NA,NA,"台灣","台灣",NA,NA,"binary",2,2,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"人文",NA,2,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6038,"T2","interview","zho","2019-12-25 03:14:17",101,2,1,99,1,101,2,"GDE","IKG","normal",1,1,1440,900,780,"TWN_001",8,15,5,35,18,6,10,3,17,6,3,34,8,459,"2019-12-25 03:27:43",0,0,41,41,1,100,1,5,1,85,1,101,1,1,4,4,4,10,5,1,10,5,6,7,3,4,2,3,7,2,6,3,1,6,3,4,9,9,1,1,1,1,1,1,2,1,1,1,1,17,1,"8749",NA,NA,NA,12,371,12,36,NA,35,36,31,NA,NA,NA,"23","K",101,1,101,1,1,1,2,13,3,3,3,3,4,11,NA,"是不是知識論相關？
",NA,NA,"中華民國","中華民國",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"政治學",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,TRUE
6073,"T2","interview","zho","2019-12-25 06:16:05",99,1,2,101,1,1,2,"GDE","IKG","normal",1,1,1920,1080,780,"TWN_001",13,2,3,40,24,7,12,5,11,10,2,43,8,490,"2019-12-25 06:24:15",0,0,41,41,1,101,1,1,1,51,1,77,1,21,3,4,2,4,5,2,25,9,8,7,5,8,1,5,4,4,7,5,5,7,7,4,4,4,1,1,1,1,1,1,2,1,1,1,1,18,2,"5456",NA,NA,NA,3,14,12,34,NA,25,48,42,NA,NA,"沒有其他想法","25","K",75,1,83,1,13,1,2,25,8,2,4,2,4,3,NA,"不清楚","難怪會想排除哲學系學生","否","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"航太工程",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6079,"T2","interview","zho","2019-12-25 07:14:02",85,28,2,78,2,73,2,"DEG","GIK","swapped",1,1,1280,720,780,"TWN_001",1119,4,2,19,12,3,5,4,9,10,3,12,5,379,"2019-12-25 07:38:44",0,0,41,41,1,70,1,32,1,19,1,83,1,71,6,7,3,7,7,2,42,5,3,5,4,3,1,2,8,4,7,7,3,7,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,18,1,"1828",NA,NA,NA,11,13,14,20,NA,50,23,10,NA,NA,NA,"28","G",74,1,78,1,69,1,3,13,4,4,4,3,4,5,NA,"了解大家判斷東西的正確性是否會因疲倦被影響","故事好像大同小異","沒","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"語言治療",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6087,"T2","interview","zho","2019-12-25 08:17:17",78,NA,NA,NA,NA,NA,NA,"DGE","IKG","swapped",1,1,1440,900,780,"TWN_001",13,4,5,32,15,NA,NA,NA,NA,NA,NA,NA,NA,69,"2019-12-25 08:18:26",0,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
6088,"T2","interview","zho","2019-12-25 08:18:39",NA,NA,2,NA,2,NA,2,"EDG","IKG","swapped",1,1,1440,900,780,"TWN_001",2,3,5,19,8,5,9,11,4,24,9,148,10,668,"2019-12-25 08:29:47",0,0,41,41,1,NA,1,NA,1,NA,1,NA,1,NA,4,4,3,3,5,2,59,7,4,7,3,8,2,6,8,3,4,4,7,6,5,6,5,4,2,1,1,1,1,1,2,1,1,1,1,16,2,"6961",NA,NA,NA,9,26,19,102,NA,13,24,22,NA,NA,"正常故事並不會這樣敘述，當然也是設計來符合問卷的要求，但能不能有更符合中文文字敘述的故事說明","35","K",NA,1,NA,1,NA,2,2,43,6,5,8,5,7,11,NA,NA,NA,NA,"台灣","台灣",NA,NA,"binary",2,1,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"教育",NA,2,1,1,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6093,"T2","interview","zho","2019-12-25 08:43:30",NA,NA,NA,NA,NA,NA,NA,"GED","KIG","swapped",1,1,1280,720,780,"TWN_001",6,7,3,39,23,12,NA,NA,NA,NA,NA,NA,NA,90,"2019-12-25 08:45:00",0,0,6,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,NA
6094,"T2","interview","zho","2019-12-25 08:45:08",21,40,1,74,1,99,2,"GDE","GIK","normal",1,1,1280,720,780,"TWN_001",3,5,2,54,26,5,12,5,8,32,5,512,18,740,"2019-12-25 09:05:19",1,0,47,47,2,60,2,41,1,79,1,78,1,25,5,11,10,12,19,3,24,14,6,16,7,9,2,2,9,5,8,8,2,6,5,4,4,2,2,1,1,1,1,1,2,1,1,1,1,17,2,"9844",NA,NA,NA,10,27,20,44,NA,100,36,23,NA,NA,NA,"23","I",38,2,74,2,67,2,3,30,9,6,7,9,8,19,NA,"有沒有能分辨是非的能力，跟相信自己判斷力的程度","有點不明白""知道"" 跟 ""相信"" 的差別","沒有","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"生醫電子與資訊","1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6099,"T2","interview","zho","2019-12-25 09:05:55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1280,720,780,"TWN_001",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"2019-12-25 09:06:35",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103,"T2","interview","zho","2019-12-25 09:11:28",NA,NA,NA,NA,NA,NA,NA,"GDE","KGI","normal",1,1,1600,900,780,"TWN_001",278,46,11,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,"2019-12-25 09:21:50",0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,NA
6109,"T2","interview","zho","2019-12-25 09:20:24",NA,NA,2,NA,2,NA,2,"DEG","KGI","swapped",1,1,1920,1080,780,"TWN_001",8,15,9,63,8,3,6,3,6,7,4,23,6,601,"2019-12-25 09:42:36",0,0,41,41,1,NA,1,NA,1,NA,2,NA,2,NA,4,8,3,5,9,3,39,4,3,5,3,5,2,5,9,3,2,8,1,9,2,3,5,1,1,1,1,1,1,1,2,1,1,1,1,18,2,"9081",NA,NA,NA,6,16,55,49,NA,84,31,29,NA,NA,"無","26","K",NA,1,NA,1,NA,1,3,51,5,3,3,4,3,738,NA,"了解人類判別知識真實性能力，為假訊息防範進行研究","無","無","台灣","台灣",NA,NA,"binary",2,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"化學工程所",NA,1,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
6110,"T2","interview","zho","2019-12-25 09:22:11",NA,NA,2,NA,2,NA,2,"EGD","GIK","swapped",1,1,1600,900,780,"TWN_001",8,4,4,22,12,106,8,13,8,12,2,33,13,731,"2019-12-25 09:58:40",1,0,47,47,1,NA,1,NA,1,NA,2,NA,2,NA,12,20,18,4,6,4,28,8,5,8,5,16,2,7,5,8,4,3,4,4,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,17,1,"8050",NA,NA,NA,20,18,10,551,NA,357,134,26,NA,NA,"這份問卷跑的速度也太慢了吧","24","K",NA,1,NA,1,NA,1,2,62,8,5,12,5,3,89,NA,NA,NA,NA,"台灣","台灣",NA,NA,"binary",2,1,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"旅運管理系",NA,1,1,2,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
